Date,Close,High,Low,Open,Volume
2015-03-12,97.54337310791016,97.65400380875448,96.76892303201616,96.83345995217424,21473200
2015-03-13,97.11924743652344,97.83838202966302,96.51075759186126,97.45115354597388,42021100
2015-03-16,98.37310791015624,98.40998714625955,97.3773966713472,97.47881281213252,25674100
2015-03-17,98.52984619140624,98.68657766898208,97.87525557859402,98.10574552820376,19603800
2015-03-18,99.49789428710938,99.94965962797436,97.75539092661494,98.26247160146556,40622200
2015-03-19,99.64542388916016,99.92200762824008,99.45181316160556,99.59932308231572,31314000
2015-03-20,100.29044342041016,100.78944767614406,100.2719649147195,100.46602095025372,31761400
2015-03-23,100.09639739990234,100.5122307961994,100.0594333346488,100.23501088205956,17268500
2015-03-24,99.73599243164062,100.54918060136724,99.71751392672178,100.08714042648708,22445300
2015-03-25,97.45348358154295,99.98546100566986,97.41651953262934,99.89305440847149,41581400
2015-03-26,97.1208267211914,97.67527342608308,96.32611719245018,96.64954384945597,47846300
2015-03-27,97.50894927978516,97.73996935271414,96.95450251479024,97.10235874554787,33878400
2015-03-30,98.62708282470705,98.71024665860456,98.10035739283872,98.10035739283872,30570200
2015-03-31,97.58287048339844,98.55315754104424,97.55514920463814,98.34985876323864,30488100
2015-04-01,97.07463073730467,97.6013561850724,96.44625590047892,97.58287063242224,32970500
2015-04-02,97.13932800292967,97.45351193484768,96.82513702083818,97.16704928513732,19164200
2015-04-06,97.93405151367188,98.2020286463683,96.41855305360102,96.56640931318822,24451100
2015-04-07,97.76770782470705,98.59937453337866,97.76770782470705,97.87859295910388,19379400
2015-04-08,98.54391479492188,98.6825282389384,97.79541206747432,97.80464779361547,25866900
2015-04-09,99.16305541992188,99.20001947819723,98.16505404717984,98.49771647131168,23114700
2015-04-10,99.56965637207033,99.57889914949448,98.90431740099947,99.12609470796528,17164300
2015-04-13,99.32015228271484,100.1518189003227,99.20926011028637,99.64357897291492,17783500
2015-04-14,99.03369903564452,99.5049820339643,98.47000940338492,99.21851935369848,23755700
2015-04-15,99.6528091430664,99.86535069915986,99.17229052301592,99.29241841548536,21128600
2015-04-16,99.5142059326172,99.68977638874148,99.24622180991148,99.3848352596107,16195300
2015-04-17,97.96175384521484,98.83038452660789,97.5366777564112,98.56240744576225,46514000
2015-04-20,99.43104553222656,99.60662305704636,98.41455854415268,98.4515226046502,28945900
2015-04-21,99.85610961914062,100.17954334697384,99.73598172463042,100.00396584331271,22759800
2015-04-22,100.4013442993164,100.56767906563144,99.46802105220569,100.11487456000056,21429200
2015-04-23,100.78020477294922,101.23300923880676,100.0409446932864,100.05942319895408,29473200
2015-04-24,102.14784240722656,102.28645586931646,101.67655945619032,101.8428942006635,32508100
2015-04-27,101.88909912109376,102.7207728278121,101.66731476585323,102.52670975443333,31121300
2015-04-28,101.6858139038086,102.15709690893225,100.82641880042992,101.96303380963036,36849200
2015-04-29,101.04820251464844,101.71354161090476,100.49375561782642,101.12213064760464,34043900
2015-04-30,99.45874786376952,100.881832195982,98.9320224398483,100.47524170833007,44080500
2015-05-01,100.77094268798828,100.83562801616714,99.82837699147126,99.8468625424778,32874300
2015-05-04,100.93730926513672,101.56568424448764,100.881859644782,101.0944012474309,23507300
2015-05-05,99.29242706298828,100.72475437183137,99.24622727732536,100.53994112883308,47843300
2015-05-06,98.60861206054688,99.7544697060667,97.95251586633096,99.46800705723012,42687200
2015-05-07,99.20002746582033,99.47725440012138,98.50696718024145,98.5808953027449,29335800
2015-05-08,100.43830871582033,100.6508432761939,100.07791789590468,100.22576710527224,33023300
2015-05-11,100.05017852783205,100.70628179448823,99.97625745638622,100.50298298512138,19679300
2015-05-12,99.5973663330078,100.10561328096304,98.69177165323464,99.45875288809523,33665000
2015-05-13,99.8006820678711,100.54918492732448,99.65282582146487,100.03170216525042,20738400
2015-05-14,101.26070404052734,101.34386786954356,100.2442172904656,100.61384370854478,23904200
2015-05-15,101.26070404052734,101.65805878511726,101.0111984531347,101.51944535325156,23937400
2015-05-18,101.70428466796876,101.90758348019868,101.0204671587921,101.09439528145278,17631100
2015-05-19,101.59337615966795,101.97224536332992,101.42704144703846,101.81515342644992,14212900
2015-05-20,101.65809631347656,102.26798576859312,101.12212793916152,101.66733204221762,21131900
2015-05-21,102.1847915649414,102.32340500681651,101.33463946169373,101.48248862956731,16771800
2015-05-22,102.08312225341795,102.45275567621728,101.99995138445684,102.06463670468388,13543800
2015-05-26,100.90957641601562,101.9999915652257,100.50298583592256,101.8613851459746,25488400
2015-05-27,102.5359344482422,102.64682660630515,100.99272226193618,101.21449952788998,30572700
2015-05-28,102.30492401123048,102.58215090732864,101.99074010914715,102.3418880673884,17302400
2015-05-29,101.69503784179688,102.37885527634523,101.45477499445764,102.24024182402748,30383000
2015-06-01,102.03694152832033,102.31416842886505,101.20526787685912,102.24024031536338,24570200
2015-06-02,101.71350860595705,102.21251276622776,101.15906188904704,101.65806604931778,19449600
2015-06-03,102.01846313476562,102.39733237906646,101.76895751397242,102.1755550884959,20507200
2015-06-04,101.24224853515624,102.09240787948714,100.9188217982677,101.44554735553594,31374600
2015-06-05,101.0019760131836,101.3623667533355,100.38283687610078,101.12210390984325,22641700
2015-06-08,99.97624969482422,101.02970067051086,99.77295090124028,100.95577255463068,24549200
2015-06-09,99.8099136352539,100.17030438267298,99.0614038096986,99.73598552035432,27554600
2015-06-10,101.17752838134766,101.473233731944,100.04091380412515,100.1517989042415,30297900
2015-06-11,101.32540130615234,101.78744143335764,101.14982380175904,101.51945731355782,17593500
2015-06-12,100.49373626708984,101.001983270579,100.3551228070316,100.78944169179988,27201800
2015-06-15,99.99473571777344,100.15182768820144,99.1630619770168,99.74523712063328,31238800
2015-06-16,100.5399398803711,100.70627461707338,99.8468796524738,99.89307943756302,16456900
2015-06-17,100.8171844482422,101.14061122382036,100.19805218496752,100.70629929671534,23296700
2015-06-18,102.2864227294922,102.46199314442762,101.13132266994032,101.186765216744,43032400
2015-06-19,101.7807388305664,102.4198229935593,101.70664068225656,102.33646081011362,27877600
2015-06-22,102.53095245361328,102.83660198371484,102.29940106409168,102.53095245361328,19120900
2015-06-23,102.61434936523438,102.70696853911882,102.18829551225396,102.6421344107607,18127900
2015-06-24,102.08641052246094,102.92925417643188,102.05862547741869,102.49394336012024,15815900
2015-06-25,101.88263702392578,102.58655540377104,101.71591969886742,102.48467220143596,18326700
2015-06-26,101.20648193359376,102.0956455203787,100.8267413153768,101.86409412236732,32311700
2015-06-29,98.81689453125,100.6415210041903,98.77058141681825,100.08579189656588,50874900
2015-06-30,99.1688461303711,99.77088126148269,98.86319654692214,99.5578508367304,34809900
2015-07-01,99.95610809326172,100.35437678964364,99.49300528660312,100.15061042409177,21293000
2015-07-02,99.98391723632812,100.326615939777,99.67827468070048,100.24326080634847,20499400
2015-07-06,99.75235748291016,100.3266075977654,99.14106535609318,99.3540887236244,24311000
2015-07-07,100.00243377685548,100.09505293655742,98.02035408039998,99.86350150410806,44230800
2015-07-08,98.26116180419922,99.40966198902176,98.07592348607372,99.28925072249018,39691500
2015-07-09,98.20559692382812,99.6597397039424,98.19633288751449,99.56712053997376,28381000
2015-07-10,99.70604705810548,100.07653075896272,99.150325040014,99.5115447050929,26415800
2015-07-13,101.45655059814452,101.5399057006873,100.55813013889676,100.56739417241944,25780700
2015-07-14,102.12345123291016,102.40130872694468,101.539937069298,101.59551422121636,21977200
2015-07-15,102.2345733642578,102.63284206184818,101.94745188450246,102.31793554423108,28631500
2015-07-16,103.6794662475586,103.69798725197748,102.8736647607599,103.0774311413105,29838900
2015-07-17,105.20767211914062,105.20767211914062,104.3370438141476,104.51301804190447,35926800
2015-07-20,105.56893920898438,105.9486799089215,105.10583631330192,105.43000692700176,26539000
2015-07-21,105.50408935546876,105.77268277649434,105.19843979395756,105.6059654762508,35468900
2015-07-22,104.30929565429688,104.81870458451058,103.89249882078836,103.89249882078836,35575000
2015-07-23,103.9202651977539,104.75385164865963,103.65167179293954,104.411160100123,25698300
2015-07-24,102.90145874023438,104.66125110123204,102.74400545663497,104.47601277539616,30844700
2015-07-27,102.0493392944336,102.76251453918051,101.82705191594458,102.31793978220249,35994800
2015-07-28,102.92923736572266,103.13300375127255,101.68812511393864,102.50318358974954,33553500
2015-07-29,103.31826782226562,103.54055525290072,102.753281675176,103.1515504826918,26714100
2015-07-30,103.8091278076172,103.98510207064976,102.4568684474908,103.07742451828526,25438100
2015-07-31,103.68875122070312,104.18890327175636,103.47572781360424,104.13333317710284,22081700
2015-08-03,103.36454010009766,103.99436016975224,102.67914995754018,103.70723870457024,25001800
2015-08-04,103.17005920410156,103.50349384353952,102.74400540179508,103.31825551780253,22132300
2015-08-05,103.96661376953124,104.661268204517,103.62391503770444,103.74432632892513,28989900
2015-08-06,102.29940795898438,104.19813230758902,101.83630514872844,104.0592000512346,42125400
2015-08-07,102.16975402832033,102.4105695019259,101.32691047028436,102.04934982471204,30006800
2015-08-10,103.33675384521484,103.55904120059324,102.80881695969892,102.81808099386942,21500800
2015-08-11,102.01226806640624,103.18855294933446,101.4472821745532,102.79028432173948,36123300
2015-08-12,102.36422729492188,102.56799363264577,100.23395891505176,101.30835360524992,41889000
2015-08-13,102.19752502441406,102.95702041881684,101.97523765353829,102.46612550298352,22510500
2015-08-14,102.35501098632812,102.5032002485644,101.75297576746668,101.95674218613269,17924900
2015-08-17,103.20710754394533,103.23489258596813,101.84558395371526,102.10492043444688,21224900
2015-08-18,102.67916107177734,103.15152794174531,102.540228808094,103.06816575697992,13984400
2015-08-19,102.0030517578125,102.9107366359852,101.41028055563896,102.36427148831233,42511400
2015-08-20,99.17810821533205,101.38247524106386,99.16884417972794,101.05830465880751,57747300
2015-08-21,94.8434600830078,98.61311680021365,94.8434600830078,97.77953030097152,97763400
2015-08-24,91.19420623779295,94.96386290048623,78.48666375823097,87.27636034759314,150829900
2015-08-25,90.85147857666016,95.15833482889792,90.77738751977652,94.53777894588356,75088300
2015-08-26,95.42697143554688,95.61221681401186,91.6295295068728,93.50972593336334,104103800
2015-08-27,97.8443603515625,97.90919446179018,95.65851454047504,96.80700752153162,69377700
2015-08-28,97.82585906982422,98.1778147296719,97.112676647157,97.32570709021576,49919600
2015-08-31,96.6125259399414,97.81659632149236,96.37171751674286,97.27939525486872,39549400
2015-09-01,93.5930633544922,95.66776157959096,93.20405169584691,94.2043552757003,73155500
2015-09-02,96.2327880859375,96.25130909350612,94.1951310002918,95.28805417297374,43963600
2015-09-03,95.76041412353516,97.27012698676162,95.4918136019079,96.61252173714558,45131800
2015-09-04,94.62117004394533,95.26024712006544,94.09322605395111,94.44518871394725,49379600
2015-09-08,97.28863525390624,97.40903943575655,96.03825913054996,96.43652781376292,37343500
2015-09-09,96.19571685791016,98.4649178144944,95.94563738177456,98.43713277634336,47146700
2015-09-10,97.2423095703125,97.88139360095091,95.97341260863978,96.08455274169906,47686700
2015-09-11,97.77952575683594,97.77952575683594,96.51988556460712,96.79775007357064,29106100
2015-09-14,97.48316192626952,98.15929527972015,97.11267818738108,98.14076720626149,19718800
2015-09-15,98.63162994384766,98.93727948027656,97.3534687911282,97.71468840094866,30020200
2015-09-16,99.18737030029295,99.27999652833388,98.30747766501696,98.6501763361567,31329100
2015-09-17,99.22442626953124,100.7063612244397,98.77058739944506,99.08550105059946,56139800
2015-09-18,97.81317138671876,98.97374534024787,97.64604845406733,97.70176082067196,48384000
2015-09-21,98.1195297241211,98.927291458667,97.23749666647822,98.35164443229856,35772600
2015-09-22,96.65258026123048,96.94968685720468,95.75197389992675,96.61544105128618,47359700
2015-09-23,96.72686767578124,97.17253115297495,96.22549892028108,96.91255665918992,21775100
2015-09-24,96.3740463256836,96.73614476633804,94.95349811590856,95.789112626488,38284300
2015-09-25,95.5569839477539,97.4974666440786,94.96277084542932,97.40462217501144,44700000
2015-09-28,92.83661651611328,95.21347645204736,92.55808305699196,95.1484846032277,44077500
2015-09-29,92.35384368896484,94.0157866137359,91.6853518886567,93.06875420210538,49315500
2015-09-30,94.48001098632812,94.58214206589123,93.31015040088434,93.67224892530572,41411400
2015-10-01,94.90705871582033,94.91634528712898,93.39366635353548,94.64709138780482,39339100
2015-10-02,96.56901550292967,96.56901550292967,93.29155660626748,93.5886631811711,59370900
2015-10-05,97.9524383544922,98.21240577788944,97.0704050131685,97.28394664656724,32853500
2015-10-06,97.48818969726562,98.04526365024836,96.72685364202064,97.72030443464008,33051500
2015-10-07,98.0731201171875,98.28666880069062,96.8289884763691,98.10097983696784,37389300
2015-10-08,98.4630889892578,98.6302119082262,96.75472058607195,97.70175282141972,50188900
2015-10-09,98.90872955322266,99.09442559101066,98.24023798434492,98.50949192645288,23916200
2015-10-12,99.150146484375,99.33583546784384,98.74162222044676,99.09444120605048,16162000
2015-10-13,98.50948333740234,99.58649901192904,98.41663886839322,98.5837617460412,26999600
2015-10-14,98.35165405273438,99.00157246577268,97.94312985963634,98.5094903696752,30902600
2015-10-15,99.96721649169922,99.97650306860024,98.58381404391707,98.71379778620089,38393800
2015-10-16,100.38500213623048,100.44070741642471,99.69793729045708,100.18073999741031,27091100
2015-10-19,100.96060943603516,101.0256012696624,100.03215062217238,100.25498583767605,23776300
2015-10-20,100.44070434570312,100.99777838135726,100.09717193331907,100.78423675808718,23404700
2015-10-21,99.82791900634766,101.0534847312124,99.79078687601364,100.95136074742273,30195200
2015-10-22,101.86125946044922,101.94482447312454,100.431431421666,100.71925859467916,42778700
2015-10-23,104.71159362792967,105.1386838719789,104.05238865883769,104.60018309339988,53170900
2015-10-26,104.7765884399414,104.98085053714634,104.23808056250652,104.637318184249,25918000
2015-10-27,104.99012756347656,105.1386772947498,104.47018579507316,104.49804551054204,31390500
2015-10-28,105.8629150390625,105.8629150390625,104.30310329718732,105.14800457067793,42221900
2015-10-29,105.69577026367188,105.87217974225976,105.26867996924132,105.38009760049368,24913300
2015-10-30,105.22225952148438,105.9186037671922,105.19440688502884,105.74219429153396,27199200
2015-11-02,106.4106903076172,106.54067400551264,105.27796915431644,105.50079733876863,22176900
2015-11-03,106.78207397460938,107.16273848970776,106.03930392447472,106.19714025796476,20418400
2015-11-04,106.79134368896484,107.2091544602618,106.34568736654356,107.13487604533172,28633000
2015-11-05,106.50355529785156,107.14419442051292,105.94648118768508,106.884226974674,25004100
2015-11-06,106.57781219482422,106.69850931783252,105.621500533658,106.29927165424483,29924900
2015-11-09,105.4451141357422,106.31786807594032,104.79519551022128,106.17859777516249,33479800
2015-11-10,105.17584991455078,105.27798098631558,104.57235005873544,104.88802984880328,35452100
2015-11-11,105.04586791992188,105.9743270721811,104.86945841424664,105.46367170500604,22748800
2015-11-12,104.0245590209961,105.12942762318868,103.9502805925033,104.61877228177676,31196900
2015-11-13,101.98194122314452,103.69959617581596,101.92623594548576,103.58817853691784,52836000
2015-11-16,103.44889831542967,103.4674714619177,101.64769270298696,101.87980744902782,33980600
2015-11-17,103.51390075683594,104.25667085362984,103.25393334803226,103.62531839642922,30579500
2015-11-18,105.50080108642578,105.60293215034022,103.82957901829788,103.93171008221232,32966500
2015-11-19,105.57508087158205,106.05788355877444,105.3708187411222,105.55651480680412,26188100
2015-11-20,106.28996276855467,106.37352065747154,105.97428310429731,106.07641413535896,22727600
2015-11-23,105.98360443115234,106.71708794768578,105.52866146950826,106.32712975412456,20696200
2015-11-24,105.8907470703125,106.14142787237968,104.76730549676564,105.29653390344689,26374400
2015-11-25,105.98360443115234,106.17857998614268,105.7607762373892,106.0485962828158,14159900
2015-11-27,106.13217163085938,106.3457203691597,105.77007310017852,106.21573664448356,8828000
2015-11-30,105.8629150390625,106.44784886950416,105.51938966799707,106.44784886950416,25041600
2015-12-01,106.9213409423828,106.9213409423828,106.1599977685384,106.2899885443406,28639400
2015-12-02,106.26217651367188,107.4691765786581,106.10434011422105,107.00494687421464,22395500
2015-12-03,104.46092224121094,106.73564391788146,103.83884933860097,106.54995495457035,42754300
2015-12-04,106.90277862548828,107.07918811862385,104.56306484488424,104.77660646791924,40037300
2015-12-07,106.41995239257812,107.04201810130016,105.90929720865488,106.977026267308,25892100
2015-12-08,106.42926025390624,106.77279265863608,105.26868642066022,105.30582563335376,30792600
2015-12-09,104.81375885009766,106.54998010963328,104.17311973334198,105.96504627830625,48509200
2015-12-10,105.28723907470705,105.99286981137264,104.73944464858084,105.0551243532388,30154600
2015-12-11,102.86399841308594,104.34953175673506,102.79900655066322,104.07099115573384,56022200
2015-12-14,103.64385986328124,103.6902856396553,101.55482743086988,103.00322806750876,53098500
2015-12-15,104.2752456665039,105.17585218225828,104.1452619511972,104.60021203835184,48428000
2015-12-16,105.82576751708984,106.00216992289116,103.88528438463116,104.98086636645104,44944100
2015-12-17,104.28451538085938,106.28999023605864,104.26594931749496,106.28999023605864,45668800
2015-12-18,102.28407287597656,104.19322226758786,102.28407287597656,103.96039865115628,53746100
2015-12-21,103.42028045654295,103.43890322446089,102.488985745922,103.2526471244226,26432800
2015-12-22,104.10012817382812,104.249138747417,103.4202869711707,103.96974747454546,26540300
2015-12-23,104.8730926513672,104.94759792971728,104.4540128947732,104.640268985434,25656900
2015-12-24,104.85445404052734,105.14316019376932,104.80789357434972,104.87308391116945,11468600
2015-12-28,104.79859161376952,104.81722148671813,103.8486741446173,104.60302057909745,19183600
2015-12-29,106.4469985961914,106.67982229644096,105.35737827905965,105.4225686309209,27725700
2015-12-30,105.4877471923828,106.39110418521712,105.46912442473912,106.35385154471508,19520100
2015-12-31,104.1746063232422,105.31078678263027,104.15597645378902,105.11521578465234,29886800
2016-01-04,101.97675323486328,102.0698812688296,100.69156931361586,101.93018566527336,50807600
2016-01-05,101.79981994628906,102.61004888172889,101.32486477174828,102.47966819398654,38795200
2016-01-06,100.82196044921876,101.40867351880928,100.03036142050368,100.03036142050368,41891100
2016-01-07,97.66487884521484,99.91861033930874,97.6089963310404,98.6706717325628,61386300
2016-01-08,96.86394500732422,98.98729537592928,96.7615020417149,98.37263758227344,69344000
2016-01-11,97.16197967529295,97.84182084080024,95.6719095469056,97.55312175176688,50024100
2016-01-12,98.28885650634766,98.79175656356904,96.92916691691902,98.09328544607528,46734200
2016-01-13,94.89892578125,98.93143330082624,94.74991522749264,98.68929470357769,69870700
2016-01-14,96.91984558105467,97.7673272248374,93.75344196973688,95.2714569788828,78445700
2016-01-15,93.91175079345705,94.93618061115056,92.67313428652524,93.70687193513275,91443900
2016-01-19,94.11664581298828,95.33664677548173,93.01771771617076,95.18763620394677,56563800
2016-01-20,93.82794189453124,94.83374188510382,90.56841041432422,92.63588580431846,86675000
2016-01-21,93.92105865478516,95.3180005498148,92.96182635703234,94.22838757694302,61660100
2016-01-22,96.64044952392578,96.67770216518034,95.48564606589366,95.81159779535254,42229800
2016-01-25,95.20626831054688,96.84534200457652,95.12244808578912,96.29588149589068,38881500
2016-01-26,96.06306457519533,96.4728294749896,94.76856531051251,95.60673209111684,36143900
2016-01-27,93.66961669921876,95.91403308936977,93.26915971937083,95.50426827886588,54524700
2016-01-28,94.9920654296875,95.26214176245657,93.37161453828836,95.22488911946616,47641500
2016-01-29,96.97570037841795,97.0129530135986,94.9361701150772,94.96410781515924,54245100
2016-02-01,97.2364730834961,97.59967741089802,96.13754516578372,96.51005732347824,32750300
2016-02-02,95.13174438476562,96.82670026496211,94.84303822851382,96.78944762850335,44928100
2016-02-03,94.6754150390625,95.76502804564876,93.01770463728862,95.76502804564876,61572900
2016-02-04,94.66610717773438,95.4204536070949,93.5392414492918,94.42396856754884,49321600
2016-02-05,91.378662109375,94.368118015415,91.00614271217394,94.33086536517324,70749900
2016-02-08,89.98170471191406,90.38216175379434,88.32399402572956,89.67437572751902,91673100
2016-02-09,89.70231628417969,91.06200586126567,88.64064076364383,88.78033640691761,73778400
2016-02-10,90.0468978881836,91.90948751719414,89.98170753537686,90.73605406145714,59421700
2016-02-11,89.91651153564453,90.63360537148392,88.64995009904256,88.90139655687283,76839200
2016-02-12,91.28548431396484,91.37861944869678,90.08412065431077,90.93159495970838,49186500
2016-02-16,93.34368896484376,93.34368896484376,92.05849748288313,92.6359028664608,40565900
2016-02-17,95.45774841308594,95.5881291595742,93.78141437935436,94.02355309649734,41766500
2016-02-18,94.36809539794922,95.774345305149,94.24702253737723,95.75572253709974,38991500
2016-02-19,94.6474609375,94.93616707460023,93.7068585738644,93.91173740297586,28257900
2016-02-22,96.1841049194336,96.27723295816644,95.43907350435693,95.53220154308976,23979100
2016-02-23,94.60090637207033,95.886090351309,94.53571603483095,95.62532900235163,29869700
2016-02-24,95.5042724609375,95.6253382116946,92.9152672771462,93.492672537741,40739100
2016-02-25,96.4448699951172,96.4448699951172,94.84304208827218,95.69983855126397,29389300
2016-02-26,96.32381439208984,97.19923371363068,96.09099070914516,97.18060384007477,30925000
2016-02-29,95.45774841308594,96.947819162393,95.45774841308594,96.23072505670758,27553900
2016-03-01,98.52165985107422,98.52165985107422,96.07235752979528,96.3703715274612,37699800
2016-03-02,98.55892944335938,98.57755221288583,97.79526799889705,98.4006110341305,29209800
2016-03-03,98.3726577758789,98.48441569908852,97.66487891119566,98.45647799458982,25474600
2016-03-04,98.409912109375,99.04319280802429,97.75800864247792,98.48441739279606,31655400
2016-03-07,97.80458068847656,98.47511410817754,97.10610956049068,97.90702368899842,25861200
2016-03-08,96.99430847167967,97.98147821408168,96.8266752036103,97.13400404593952,28898500
2016-03-09,97.6183090209961,97.63693178848249,96.81739502000426,97.35754764489914,31047400
2016-03-10,97.46927642822266,98.58682687890725,96.2120232896869,98.02805165356496,44236100
2016-03-11,99.17356872558594,99.17356872558594,98.21433633968108,98.521665290082,31454000
2016-03-14,99.34117889404295,99.57400251033457,98.77308870187449,98.8010263989954,25374900
2016-03-15,99.303955078125,99.41571300425072,98.67067437384247,98.98731827859122,26524600
2016-03-16,100.1886749267578,100.44943627832312,99.0338645052344,99.06180931165692,31693100
2016-03-17,100.1327896118164,100.36561325564573,99.52745382203118,99.89996596798709,29623700
2016-03-18,100.28973388671876,100.54192621968672,99.75732151597164,100.37379562227754,37682300
2016-03-21,100.68201446533205,100.77541874896184,100.05619792609328,100.11223907101316,17288600
2016-03-22,100.99027252197266,101.22378683467268,100.0935784163595,100.11225642580732,18840300
2016-03-23,100.15896606445312,100.86884447195416,99.934787184545,100.79412530494302,20912900
2016-03-24,100.1869888305664,100.21500940959388,99.50512386030012,99.67325446075677,19017300
2016-03-28,100.0468521118164,100.48586006954314,99.86937899027842,100.46717493764976,13892300
2016-03-29,101.65347290039062,101.71885663613564,99.69195370174796,99.8600843259912,29963900
2016-03-30,102.14849853515624,102.78365773220712,101.93366223817668,102.26058796744442,23807200
2016-03-31,101.99903106689452,102.45672417052968,101.84024307238764,102.0737573441766,21447200
2016-04-01,103.08255767822266,103.11992082301448,101.2424637734003,101.3825737847968,26389000
2016-04-04,102.69024658203124,103.15727516262804,102.44738972475956,103.0825488794228,17163000
2016-04-05,101.70013427734376,102.27925224363976,101.5693668537108,101.89628541279318,20107900
2016-04-06,103.3721160888672,103.40947923472396,101.80289959434036,101.80289959434036,25056000
2016-04-07,101.88694763183594,102.96111469524718,101.4479396656017,102.7742990041422,28567200
2016-04-08,101.81224060058594,102.76497586329847,101.4573014098286,102.52212610839196,22898000
2016-04-11,101.43862915039062,102.76498890801255,101.42928658131098,102.25126162930717,25772100
2016-04-12,102.28861236572266,102.4847635348374,100.89686191973638,101.51334313091816,28564100
2016-04-13,103.59629821777344,103.75508624793332,102.94245383418124,103.07322128564137,25356700
2016-04-14,103.60562133789062,103.98858820468548,102.74629043727052,103.61496390510996,17199700
2016-04-15,103.34408569335938,103.73638799814952,103.08255082349928,103.52155883774616,21353300
2016-04-18,103.89519500732422,103.93255102760968,102.97981573191667,103.04519945685354,17126100
